form_match_id,team_id,opponent_team_id,opponent_name_raw,match_date,competition,is_neutral,is_home,goals_for,goals_against,result,opponent_elo,source_name,source_url,fetched_at,raw_data
form-264,mexico,south-africa,south africa,2026-06-11,FIFA World Cup,false,true,2,0,W,1428.38,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-11"",""home"":""mexico"",""away"":""south africa"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-265,mexico,,serbia,2026-06-04,Friendly,false,true,5,1,W,1502.13,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-04"",""home"":""mexico"",""away"":""serbia"",""home_score"":5,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-266,mexico,australia,australia,2026-05-30,Friendly,true,true,1,0,W,1579.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-30"",""home"":""mexico"",""away"":""australia"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-267,mexico,ghana,ghana,2026-05-22,Friendly,false,true,2,0,W,1346.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-22"",""home"":""mexico"",""away"":""ghana"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-268,mexico,belgium,belgium,2026-03-31,Friendly,true,true,1,1,D,1742.24,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""mexico"",""away"":""belgium"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-269,mexico,portugal,portugal,2026-03-28,Friendly,false,true,0,0,D,1767.85,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""mexico"",""away"":""portugal"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-270,mexico,,iceland,2026-02-25,Friendly,false,true,4,0,W,1342.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-02-25"",""home"":""mexico"",""away"":""iceland"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-271,morocco,netherlands,netherlands,2026-06-29,FIFA World Cup,true,false,1,1,D,1753.57,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-29"",""home"":""netherlands"",""away"":""morocco"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-272,morocco,haiti,haiti,2026-06-24,FIFA World Cup,true,true,4,2,W,1293.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""morocco"",""away"":""haiti"",""home_score"":4,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-273,morocco,scotland,scotland,2026-06-19,FIFA World Cup,true,false,1,0,W,1503.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-19"",""home"":""scotland"",""away"":""morocco"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-274,morocco,brazil,brazil,2026-06-13,FIFA World Cup,true,false,1,1,D,1765.86,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-13"",""home"":""brazil"",""away"":""morocco"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-275,morocco,norway,norway,2026-06-07,Friendly,true,true,1,1,D,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-07"",""home"":""morocco"",""away"":""norway"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-276,morocco,,madagascar,2026-06-02,Friendly,false,true,4,0,W,1202.69,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-02"",""home"":""morocco"",""away"":""madagascar"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-277,morocco,,burundi,2026-05-26,Friendly,false,true,5,0,W,1078.01,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-26"",""home"":""morocco"",""away"":""burundi"",""home_score"":5,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-278,morocco,paraguay,paraguay,2026-03-31,Friendly,true,true,2,1,W,1505.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""morocco"",""away"":""paraguay"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-279,morocco,ecuador,ecuador,2026-03-27,Friendly,true,true,1,1,D,1598.52,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""morocco"",""away"":""ecuador"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-280,morocco,senegal,senegal,2026-01-18,African Cup of Nations,false,true,3,0,W,1684.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-18"",""home"":""morocco"",""away"":""senegal"",""home_score"":3,""away_score"":0,""tournament"":""African Cup of Nations"",""neutral"":false}"
form-281,netherlands,morocco,morocco,2026-06-29,FIFA World Cup,true,true,1,1,D,1755.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-29"",""home"":""netherlands"",""away"":""morocco"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-282,netherlands,tunisia,tunisia,2026-06-25,FIFA World Cup,true,false,3,1,W,1476.41,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""tunisia"",""away"":""netherlands"",""home_score"":1,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-283,netherlands,sweden,sweden,2026-06-20,FIFA World Cup,true,true,5,1,W,1509.79,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-20"",""home"":""netherlands"",""away"":""sweden"",""home_score"":5,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-284,netherlands,japan,japan,2026-06-14,FIFA World Cup,true,true,2,2,D,1661.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-14"",""home"":""netherlands"",""away"":""japan"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-285,netherlands,uzbekistan,uzbekistan,2026-06-08,Friendly,true,true,2,1,W,1458.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-08"",""home"":""netherlands"",""away"":""uzbekistan"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-286,netherlands,algeria,algeria,2026-06-03,Friendly,false,true,0,1,L,1571.03,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-03"",""home"":""netherlands"",""away"":""algeria"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-287,netherlands,ecuador,ecuador,2026-03-31,Friendly,false,true,1,1,D,1598.52,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""netherlands"",""away"":""ecuador"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-288,netherlands,norway,norway,2026-03-27,Friendly,false,true,2,1,W,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""netherlands"",""away"":""norway"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-289,netherlands,,lithuania,2025-11-17,FIFA World Cup qualification,false,true,4,0,W,1056.85,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-17"",""home"":""netherlands"",""away"":""lithuania"",""home_score"":4,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-290,netherlands,,poland,2025-11-14,FIFA World Cup qualification,false,false,1,1,D,1526.18,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-14"",""home"":""poland"",""away"":""netherlands"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-291,new-zealand,belgium,belgium,2026-06-26,FIFA World Cup,true,true,1,5,L,1742.24,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""new zealand"",""away"":""belgium"",""home_score"":1,""away_score"":5,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-292,new-zealand,egypt,egypt,2026-06-21,FIFA World Cup,true,true,1,3,L,1562.37,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-21"",""home"":""new zealand"",""away"":""egypt"",""home_score"":1,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-293,new-zealand,iran,iran,2026-06-15,FIFA World Cup,true,false,2,2,D,1619.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-15"",""home"":""iran"",""away"":""new zealand"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-294,new-zealand,england,england,2026-06-06,Friendly,true,false,0,1,L,1828.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""england"",""away"":""new zealand"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-295,new-zealand,haiti,haiti,2026-06-02,Friendly,true,false,0,4,L,1293.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-02"",""home"":""haiti"",""away"":""new zealand"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-296,new-zealand,,chile,2026-03-30,FIFA Series,false,true,4,1,W,1458.2,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-30"",""home"":""new zealand"",""away"":""chile"",""home_score"":4,""away_score"":1,""tournament"":""FIFA Series"",""neutral"":false}"
form-297,new-zealand,,finland,2026-03-27,FIFA Series,false,true,0,2,L,1341.92,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""new zealand"",""away"":""finland"",""home_score"":0,""away_score"":2,""tournament"":""FIFA Series"",""neutral"":false}"
form-298,new-zealand,ecuador,ecuador,2025-11-18,Friendly,true,false,0,2,L,1598.52,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""ecuador"",""away"":""new zealand"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-299,new-zealand,colombia,colombia,2025-11-15,Friendly,true,false,1,2,L,1698.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""colombia"",""away"":""new zealand"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-300,new-zealand,norway,norway,2025-10-14,Friendly,false,false,1,1,D,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""norway"",""away"":""new zealand"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-301,norway,ivory-coast,ivory coast,2026-06-30,FIFA World Cup,true,false,2,1,W,1540.87,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-30"",""home"":""ivory coast"",""away"":""norway"",""home_score"":1,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-302,norway,france,france,2026-06-26,FIFA World Cup,true,true,1,4,L,1870.7,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""norway"",""away"":""france"",""home_score"":1,""away_score"":4,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-303,norway,senegal,senegal,2026-06-22,FIFA World Cup,true,true,3,2,W,1684.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-22"",""home"":""norway"",""away"":""senegal"",""home_score"":3,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-304,norway,iraq,iraq,2026-06-16,FIFA World Cup,true,false,4,1,W,1446.28,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-16"",""home"":""iraq"",""away"":""norway"",""home_score"":1,""away_score"":4,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-305,norway,morocco,morocco,2026-06-07,Friendly,true,false,1,1,D,1755.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-07"",""home"":""morocco"",""away"":""norway"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-306,norway,sweden,sweden,2026-06-01,Friendly,false,true,3,1,W,1509.79,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-01"",""home"":""norway"",""away"":""sweden"",""home_score"":3,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-307,norway,switzerland,switzerland,2026-03-31,Friendly,false,true,0,0,D,1650.06,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""norway"",""away"":""switzerland"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-308,norway,netherlands,netherlands,2026-03-27,Friendly,false,false,1,2,L,1753.57,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""netherlands"",""away"":""norway"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-309,norway,,italy,2025-11-16,FIFA World Cup qualification,false,false,4,1,W,1704.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-16"",""home"":""italy"",""away"":""norway"",""home_score"":1,""away_score"":4,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-310,norway,,estonia,2025-11-13,FIFA World Cup qualification,false,true,4,1,W,1130.64,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-13"",""home"":""norway"",""away"":""estonia"",""home_score"":4,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-311,panama,england,england,2026-06-27,FIFA World Cup,true,true,0,2,L,1828.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-27"",""home"":""panama"",""away"":""england"",""home_score"":0,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-312,panama,croatia,croatia,2026-06-23,FIFA World Cup,true,true,0,1,L,1714.87,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-23"",""home"":""panama"",""away"":""croatia"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-313,panama,ghana,ghana,2026-06-17,FIFA World Cup,true,false,0,1,L,1346.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-17"",""home"":""ghana"",""away"":""panama"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-314,panama,,bosnia and herzegovina,2026-06-06,Friendly,true,true,1,1,D,1387.22,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""panama"",""away"":""bosnia and herzegovina"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-315,panama,,dominican republic,2026-06-03,Friendly,false,true,4,2,W,1076.5,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-03"",""home"":""panama"",""away"":""dominican republic"",""home_score"":4,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-316,panama,brazil,brazil,2026-05-31,Friendly,false,false,2,6,L,1765.86,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-31"",""home"":""brazil"",""away"":""panama"",""home_score"":6,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-317,panama,south-africa,south africa,2026-03-31,Friendly,false,false,2,1,W,1428.38,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""south africa"",""away"":""panama"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-318,panama,south-africa,south africa,2026-03-27,Friendly,false,false,1,1,D,1428.38,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""south africa"",""away"":""panama"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-319,panama,mexico,mexico,2026-01-22,Friendly,false,true,0,1,L,1687.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-22"",""home"":""panama"",""away"":""mexico"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-320,panama,,bolivia,2026-01-18,Friendly,false,false,1,1,D,1326,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-18"",""home"":""bolivia"",""away"":""panama"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-321,paraguay,germany,germany,2026-06-29,FIFA World Cup,true,false,1,1,D,1735.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-29"",""home"":""germany"",""away"":""paraguay"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-322,paraguay,australia,australia,2026-06-25,FIFA World Cup,true,true,0,0,D,1579.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""paraguay"",""away"":""australia"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-323,paraguay,turkey,turkey,2026-06-19,FIFA World Cup,true,false,1,0,W,1605.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-19"",""home"":""turkey"",""away"":""paraguay"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-324,paraguay,,united states,2026-06-12,FIFA World Cup,false,false,1,4,L,1671.23,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-12"",""home"":""united states"",""away"":""paraguay"",""home_score"":4,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-325,paraguay,,nicaragua,2026-06-05,Friendly,false,true,4,0,W,1114.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-05"",""home"":""paraguay"",""away"":""nicaragua"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-326,paraguay,morocco,morocco,2026-03-31,Friendly,true,false,1,2,L,1755.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""morocco"",""away"":""paraguay"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-327,paraguay,,greece,2026-03-27,Friendly,false,false,1,0,W,1473.19,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""greece"",""away"":""paraguay"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-328,paraguay,mexico,mexico,2025-11-18,Friendly,true,false,2,1,W,1687.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""mexico"",""away"":""paraguay"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":true}"
form-329,paraguay,,united states,2025-11-15,Friendly,false,false,1,2,L,1671.23,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""united states"",""away"":""paraguay"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-330,paraguay,south-korea,south korea,2025-10-14,Friendly,false,false,0,2,L,1591.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""south korea"",""away"":""paraguay"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-331,portugal,colombia,colombia,2026-06-27,FIFA World Cup,true,false,0,0,D,1698.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-27"",""home"":""colombia"",""away"":""portugal"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-332,portugal,uzbekistan,uzbekistan,2026-06-23,FIFA World Cup,true,true,5,0,W,1458.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-23"",""home"":""portugal"",""away"":""uzbekistan"",""home_score"":5,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-333,portugal,dr-congo,dr congo,2026-06-17,FIFA World Cup,true,true,1,1,D,1474.43,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-17"",""home"":""portugal"",""away"":""dr congo"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-334,portugal,,nigeria,2026-06-10,Friendly,false,true,2,1,W,1585.02,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-10"",""home"":""portugal"",""away"":""nigeria"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-335,portugal,,chile,2026-06-06,Friendly,false,true,2,1,W,1458.2,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""portugal"",""away"":""chile"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-336,portugal,,united states,2026-03-31,Friendly,false,false,2,0,W,1671.23,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""united states"",""away"":""portugal"",""home_score"":0,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-337,portugal,mexico,mexico,2026-03-28,Friendly,false,false,0,0,D,1687.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""mexico"",""away"":""portugal"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-338,portugal,,armenia,2025-11-16,FIFA World Cup qualification,false,true,9,1,W,1189.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-16"",""home"":""portugal"",""away"":""armenia"",""home_score"":9,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-339,portugal,,republic of ireland,2025-11-13,FIFA World Cup qualification,false,false,0,2,L,1441.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-13"",""home"":""republic of ireland"",""away"":""portugal"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-340,portugal,,hungary,2025-10-14,FIFA World Cup qualification,false,true,2,2,D,1506.39,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""portugal"",""away"":""hungary"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-341,qatar,,bosnia and herzegovina,2026-06-24,FIFA World Cup,true,false,1,3,L,1387.22,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""bosnia and herzegovina"",""away"":""qatar"",""home_score"":3,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-342,qatar,canada,canada,2026-06-18,FIFA World Cup,false,false,0,6,L,1559.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-18"",""home"":""canada"",""away"":""qatar"",""home_score"":6,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-343,qatar,switzerland,switzerland,2026-06-13,FIFA World Cup,true,true,1,1,D,1650.06,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-13"",""home"":""qatar"",""away"":""switzerland"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-344,qatar,,el salvador,2026-06-06,Friendly,true,true,0,0,D,1225.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""qatar"",""away"":""el salvador"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-345,qatar,,republic of ireland,2026-05-28,Friendly,false,false,0,1,L,1441.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-28"",""home"":""republic of ireland"",""away"":""qatar"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-346,qatar,tunisia,tunisia,2025-12-07,Arab Cup,false,true,0,3,L,1476.41,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-07"",""home"":""qatar"",""away"":""tunisia"",""home_score"":0,""away_score"":3,""tournament"":""Arab Cup"",""neutral"":false}"
form-347,qatar,,syria,2025-12-04,Arab Cup,false,true,1,1,D,1283.05,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-04"",""home"":""qatar"",""away"":""syria"",""home_score"":1,""away_score"":1,""tournament"":""Arab Cup"",""neutral"":false}"
form-348,qatar,,palestine,2025-12-01,Arab Cup,false,true,0,1,L,1243.71,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-01"",""home"":""qatar"",""away"":""palestine"",""home_score"":0,""away_score"":1,""tournament"":""Arab Cup"",""neutral"":false}"
form-349,qatar,,zimbabwe,2025-11-17,Friendly,false,true,1,2,L,1119.78,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-17"",""home"":""qatar"",""away"":""zimbabwe"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-350,qatar,,united arab emirates,2025-10-14,FIFA World Cup qualification,false,true,2,1,W,1370.47,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""qatar"",""away"":""united arab emirates"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
